SoldPrice;Type;YearBuilt;Area;Zip;Baths;Beds;GarageType;GarageSpaces;ParkingSpaces
603000;2 Stories;2007;76;60076;3;4;Attached;2;0
649000;2 Stories;2005;76;60077;4;4;Attached;2;0
539500;Split Level w/ Sub;1969;76;60077;2;4;Attached;2;0
437000;2 Stories;1973;76;60077;2;4;Attached;2;0
869000;2 Stories;2008;76;60076;4;4;Attached;2;0
515000;1 Story;1955;76;60076;3;3;Attached;2;0
515000;2 Stories;1966;76;60077;2;4;Attached;2;0
700000;2 Stories;2016;76;60076;3;3;Attached;2;0
430000;2 Stories;1969;76;60077;2;4;Attached;2;0
575000;2 Stories;1947;76;60076;4;5;Attached;2;0
760000;2 Stories;1946;76;60076;3;5;Attached;2;0
585000;3 Stories;UNK;76;60076;5;5;Detached;2;0
660500;2 Stories;1956;76;60076;3;5;Detached;3;0
330000;2 Stories;1956;76;60076;3;4;None;0;4
365000;2 Stories;1966;76;60077;5;5;Attached;02.maj;0
505000;2 Stories;1976;76;60076;2;4;Attached;02.maj;0
645000;2 Stories;1954;76;60076;4;5;Attached;3;0
677500;2 Stories;1973;76;60076;3;4;Attached;2;0
575000;1 Story;1969;76;60076;2;3;Attached;02.maj;0
655000;2 Stories;2005;76;60076;4;4;Detached;02.maj;0
860000;2 Stories;2017;76;60077;4;4;Attached;2;2
825000;2 Stories;2006;76;60077;4;4;Attached;2;0
530000;2 Stories;1941;76;60076;3;4;Attached;02.sty;0
770000;2 Stories;1948;76;60076;4;5;Attached;2;0
620000;2 Stories;1978;76;60076;3;5;Attached;02.maj;0
940000;2 Stories;2006;76;60076;6;5;Attached;2;0
460200;2 Stories;1998;76;60076;3;5;Attached;2;0
610000;Split Level;1955;76;60076;4;7;Attached;2;2
575000;2 Stories;1967;76;60077;3;5;Attached;2;0
790000;2 Stories;2008;76;60076;4;4;Attached;3;0
669000;2 Stories;1960;76;60076;5;5;Attached;2;0
715000;4+ Stories;1958;76;60076;4;5;Attached;2;0
692500;2 Stories;1998;76;60077;3;4;Detached;3;0
1175000;2 Stories;2008;76;60077;5;4;Detached;03.maj;0
1095000;2 Stories;2010;76;60076;5;5;Attached;2;4
895000;Split Level w/ Sub;1959;76;60076;4;6;Attached;2;0
1100000;2 Stories;2007;76;60076;5;6;Attached;2;0
783000;2 Stories;1994;76;60076;4;7;Attached;3;0
460000;2 Stories;2007;76;60076;4;4;Attached;2;0
1324770;2 Stories;2001;76;60076;5;6;Attached;3;0
745000;2 Stories;1995;76;60076;3;5;Attached;4;0
285000;Split Level;1957;76;60076;2;3;None;0;1
420000;Split Level;1957;76;60076;2;3;None;0;2
130500;Condo;1953;76;60077;1;2;None;0;0
350000;1.5 Story;UNK;76;60076;2;3;Attached;1;0
300000;2 Stories;1941;76;60077;1;3;Detached;1;0
140000;Condo;1968;76;60077;2;2;None;0;1
171500;1 Story;1954;62;60062;1;3;Attached;1;
179100;1 Story;1952;62;60062;2;3;Detached;1;
206000;1 Story;1959;62;60062;1;3;;;1
217500;1.5 Story;1955;62;60062;1;3;Attached;1;
222500;1 Story;1954;62;60062;1;3;;;
222777;1.5 Story;1955;62;60062;1;3;Attached;2;
225000;1 Story;1952;62;60062;1;3;;;2
225000;1.5 Story;1961;62;60062;1;3;Attached;1;
227000;1 Story;1960;62;60062;1;3;Attached;2;
232250;1.5 Story;1955;62;60062;2;3;Attached;1;
235000;1.5 Story;1956;62;60062;1;3;Attached;1;
235000;1 Story;1973;62;60062;1;3;Detached;2;3
240000;1.5 Story;1949;62;60062;1;3;Detached;1;
250000;1 Story;1956;62;60062;1;3;Detached;1;
250000;1 Story;1957;62;60062;1;3;Detached;2;
250000;1 Story, Tear Down;1953;62;60062;1;4;Detached;01.maj;
250000;2 Stories;1948;62;60062;1;3;Detached;2;
255000;1 Story;1957;62;60062;3;4;Attached;1;
260000;2 Stories;1950;62;60062;1;4;Attached;2;
265000;1 Story;1954;62;60062;2;2;Detached;2;6
265125;1 Story;1961;62;60062;2;3;Attached;1;
267000;1 Story;1961;62;60062;1;3;Detached;02.maj;
269000;1 Story;1959;62;60062;1;3;Attached;1;
270000;Split Level, Tear Down;1965;62;60062;1;3;Detached;2;
270000;1 Story;1958;62;60062;1;3;Attached;2;
270000;1 Story;1946;62;60062;2;3;Detached;2;
273000;1 Story;1948;62;60062;1;2;Detached;2;
275000;1 Story;1955;62;60062;1;3;;;
275000;1 Story;1951;62;60062;2;4;Attached;1;
275000;1.5 Story;1941;62;60062;2;4;Attached;1;
275000;Split Level;1958;62;60062;2;3;Attached;1;
275000;1 Story;1959;62;60062;2;3;Attached;2;
278000;1 Story;1953;62;60062;1;3;Attached;1;
278500;1 Story;1956;62;60062;1;2;Detached;2;
279000;1 Story;1957;62;60062;2;3;Attached;1;
280000;1.5 Story;1951;62;60062;1;2;Attached;1;
280000;1 Story;1949;62;60062;2;2;Attached;1;
280000;2 Stories;1953;62;60062;2;4;Detached;2;
280000;1 Story;1954;62;60062;1;3;Attached;1;
285000;1 Story;1952;62;60062;1;2;Detached;2;
285000;1 Story;1953;62;60062;1;3;Attached;1;
285000;1 Story;1955;62;60062;1;3;Attached;1;
287000;Split Level;UNK;62;60062;2;3;Attached;1;
287000;1 Story;1955;62;60062;2;3;;;3
288000;1 Story;1955;62;60062;1;2;Attached;1;
295000;1.5 Story;UNK;62;60062;2;4;Detached;2;
299000;1 Story;1954;62;60062;2;3;Attached;1;
299000;1 Story;1951;62;60062;2;4;Attached;1;
299000;1 Story;1952;62;60062;2;3;;;2
300000;2 Stories, Tear Down;1932;62;60062;1;3;Attached;1;
300000;1 Story;1960;62;60062;1;3;Attached;2;
300000;Split Level;1965;62;60062;1;4;Attached;2;4
300000;Split Level;1965;62;60062;2;3;Detached;02.maj;
302000;Split Level;1961;62;60062;2;4;Detached;2;
303000;1 Story;1954;62;60062;0;3;Detached;2;
304000;Split Level;1955;62;60062;2;4;;;2
305000;Split Level;1959;62;60062;2;3;;;3
305000;1 Story;1956;62;60062;2;3;Attached;2;
305000;1.5 Story;1948;62;60062;1;3;Detached;1;
307000;1 Story;1954;62;60062;1;3;Detached;01.maj;
307000;1 Story;1954;62;60062;1;3;Attached;1;
310000;2 Stories;1970;62;60062;2;4;Attached;2;2
310000;1 Story;1950;62;60062;1;2;Attached;2;2
310000;1 Story;1964;62;60062;2;3;Attached;2;
310000;2 Stories;1918;62;60062;2;3;Detached;3;3
310000;1 Story;1950;62;60062;1;2;Detached;2;
310000;1 Story;1950;62;60062;2;3;Attached;2;
310000;Split Level;1966;62;60062;1;3;Detached;1;
310000;1 Story;1976;62;60062;2;2;Attached;2;
312000;2 Stories;1952;62;60062;3;4;Attached;1;
312600;1 Story;1964;62;60062;2;3;Attached;2;
313750;1 Story;1934;62;60062;2;3;Detached;1;
315000;1 Story;1951;62;60062;1;2;Attached;1;
315000;1 Story;1955;62;60062;1;3;;;2
315000;1 Story;1956;62;60062;2;3;;;1
316000;1 Story;1961;62;60062;1;3;Attached;2;
317000;1 Story;1947;62;60062;1;3;Detached;2;
319000;1.5 Story;1956;62;60062;2;3;Attached;1;
320000;1 Story;1953;62;60062;2;3;Attached;1;
322500;1 Story;1952;62;60062;1;2;Detached;2;
325000;1 Story;1961;62;60062;1;3;Attached;2;
326000;2 Stories;1977;62;60062;2;4;Attached;2;2
330000;1 Story;1956;62;60062;2;4;Attached;1;
330000;1.5 Story;1972;62;60062;2;3;Attached;2;
330000;1.5 Story;1954;62;60062;2;3;;;3
330000;1 Story;1978;62;60062;2;2;Attached;2;
330000;1 Story;1952;62;60062;2;3;Attached;02.maj;
330000;2 Stories;1976;62;60062;2;3;Attached;2;
330760;Split Level;1962;62;60062;2;4;Detached;2;2
331300;Split Level w/ Sub;1966;62;60062;2;4;Attached;2;
332500;Split Level;1970;62;60062;2;4;;;4
334900;1 Story;1955;62;60062;2;3;Attached;1;
335000;1 Story;1948;62;60062;1;3;Attached;1;
335000;1 Story;1950;62;60062;2;3;Detached;1;
335000;Split Level;1977;62;60062;2;3;Attached;02.maj;
336250;Split Level;1972;62;60062;2;3;Attached;3;
338000;1 Story;1957;62;60062;1;3;Attached;2;
340000;1 Story;1984;62;60062;2;2;Attached;2;
340000;1.5 Story;1962;62;60062;2;3;Attached;1;
341250;1 Story;1958;62;60062;1;2;Attached;2;
344000;Split Level;1962;62;60062;2;3;Attached;1;
345000;1 Story;1986;62;60062;2;3;Attached;2;
347000;1 Story;1954;62;60062;2;3;Attached;1;
348000;1 Story;1957;62;60062;2;3;Detached;2;
348000;1 Story;1960;62;60062;2;3;Attached;2;1
350000;2 Stories;1972;62;60062;2;3;Attached;2;
350000;1 Story;1951;62;60062;1;3;Attached;1;
350000;1.5 Story;1963;62;60062;3;4;Attached;2;
350000;1.5 Story;1959;62;60062;2;3;Attached;02.maj;
350000;1 Story;1982;62;60062;2;2;Attached;2;
350000;1 Story;1958;62;60062;1;3;Attached;2;
355000;1 Story;1984;62;60062;2;3;Attached;2;
355000;2 Stories;1916;62;60062;3;3;Detached;2;
358000;Split Level;1956;62;60062;2;3;Attached;2;
358000;1 Story;1977;62;60062;2;3;Attached;2;
359000;1 Story;1951;62;60062;1;3;Detached;01.maj;
359000;1 Story;1951;62;60062;1;2;Detached;2;
360000;1 Story;1951;62;60062;2;3;Attached;2;
360000;1 Story;1951;62;60062;1;2;Detached;2;
360000;1 Story;1956;62;60062;3;3;Attached;02.maj;
360000;1 Story;1955;62;60062;2;3;;;4
360000;1 Story;1964;62;60062;2;2;Attached;2;
360000;2 Stories;1962;62;60062;2;4;Detached;1;
360000;2 Stories;1975;62;60062;2;4;Attached;2;
360000;2 Stories;1977;62;60062;2;3;Attached;2;
362000;1 Story;1980;62;60062;2;2;Attached;2;
362500;1 Story;1954;62;60062;2;3;Detached;01.maj;
365000;2 Stories;1977;62;60062;2;3;Attached;2;
365000;1 Story;1954;62;60062;2;3;Attached;1;
365000;Split Level;1961;62;60062;2;3;Detached;2;
365500;1 Story;1977;62;60062;2;2;Attached;02.maj;
366500;1.5 Story;1955;62;60062;2;3;Attached;1;
368500;1 Story;1956;62;60062;2;3;Attached;1;
369525;1 Story;1977;62;60062;2;2;Attached;2;
370000;1 Story;1949;62;60062;2;3;Attached;2;
370000;1 Story;1973;62;60062;2;3;Attached;2;
370000;1 Story;1981;62;60062;3;2;Attached;2;
370000;1 Story;1957;62;60062;3;3;Attached;3;
371500;1.5 Story;1954;62;60062;2;3;Attached;1;
372000;2 Stories;1966;62;60062;2;3;Attached;1;
372000;2 Stories;1978;62;60062;2;3;Attached;2;
375000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
375000;1 Story;1984;62;60062;2;2;Attached;2;
375000;1 Story;1957;62;60062;2;2;Detached;2;
378000;1 Story;1971;62;60062;3;4;Attached;02.maj;
379000;1 Story;1964;62;60062;1;3;Attached;2;
380000;2 Stories;1975;62;60062;2;3;Attached;2;
380000;1 Story;1958;62;60062;2;3;Detached;2;
380000;Split Level;1962;62;60062;2;3;Attached;2;
380000;1.5 Story;1928;62;60062;3;3;Detached;2;
380000;Split Level w/ Sub;1958;62;60062;2;4;Attached;2;
380000;1 Story;1951;62;60062;2;4;Detached;01.maj;
380100;2 Stories;1950;62;60062;2;3;Attached;1;
384000;1 Story;1951;62;60062;2;3;Detached;2;
385000;Split Level;1956;62;60062;2;3;Detached;01.sty;
385000;1.5 Story;1964;62;60062;2;3;Attached;2;
385000;1 Story;1957;62;60062;3;4;Attached;2;
385000;1 Story;1954;62;60062;2;3;Attached;1;
385000;2 Stories;1952;62;60062;2;4;Detached;2;
385000;1 Story;1955;62;60062;2;2;Attached;1;
385000;1 Story;1956;62;60062;2;3;Attached;2;
385450;1 Story;1958;62;60062;2;3;Attached;02.maj;
385500;Split Level;1966;62;60062;2;4;Attached;2;
387500;Split Level;1964;62;60062;2;3;Attached;1;4
387500;Split Level w/ Sub;1952;62;60062;2;4;Attached;2;
389000;1 Story;1977;62;60062;2;2;Attached;2;
389000;1 Story;1985;62;60062;2;2;Attached;2;
390000;1 Story;1950;62;60062;2;3;Attached;1;
390000;1 Story;1977;62;60062;2;2;Attached;2;
390000;1 Story;1977;62;60062;2;2;Attached;2;
390000;1 Story;1954;62;60062;2;3;Attached;1;
390500;1 Story;1956;62;60062;1;3;Attached;1;
392000;Split Level;1955;62;60062;2;3;Attached;02.maj;
392500;Split Level;1956;62;60062;2;4;Detached;2;
395000;1 Story;1951;62;60062;2;3;Attached;1;
395000;1 Story;1952;62;60062;2;3;Attached;1;
395000;1 Story;1955;62;60062;2;4;Attached;1;
399000;Split Level;1964;62;60062;2;4;Attached;2;
400000;2 Stories;1978;62;60062;3;4;Attached;2;
400000;1 Story;1954;62;60062;2;3;Attached;1;
400000;1 Story;1981;62;60062;2;3;Attached;2;
400000;1 Story;1955;62;60062;1;3;Detached;1;
400000;1 Story;1981;62;60062;3;2;Attached;2;
400000;2 Stories;1942;62;60062;2;4;Detached;2;
400000;2 Stories;1930;62;60062;2;4;Detached;2;
400000;1 Story;1962;62;60062;2;3;Attached;2;
400000;Split Level;1960;62;60062;2;4;Attached;2;
402000;Split Level;1956;62;60062;2;4;Detached;02.maj;
405000;2 Stories;1930;62;60062;2;4;Detached;2;
405000;1 Story;1977;62;60062;3;3;Attached;2;
405000;2 Stories;1977;62;60062;2;4;Attached;2;
407500;Split Level;1962;62;60062;2;5;Detached;2;
407500;1 Story;1958;62;60062;2;3;Attached;1;
408000;2 Stories;1932;62;60062;2;4;Detached;2;
410000;2 Stories;1942;62;60062;2;4;Attached;2;
410000;Split Level w/ Sub;1964;62;60062;3;4;Attached;2;
410000;Split Level;1954;62;60062;2;3;Attached;2;
410000;2 Stories;1977;62;60062;2;4;Attached;2;
410000;2 Stories, Tear Down;1932;62;60062;1;3;Attached;1;
410000;1.5 Story;1949;62;60062;1;3;Detached;01.maj;
410000;Split Level w/ Sub;1966;62;60062;2;5;Attached;2;
410000;3 Stories;1962;62;60062;3;5;Detached;2;
410000;1 Story;1962;62;60062;2;2;Attached;1;
410000;1 Story;1958;62;60062;3;3;Attached;1;
412000;Split Level w/ Sub;1970;62;60062;2;3;Attached;2;
413000;Split Level;1976;62;60062;2;3;Attached;2;
415000;2 Stories;1955;62;60062;2;3;Attached;2;
415000;Raised Ranch;1964;62;60062;3;4;Attached;2;
415000;2 Stories;1953;62;60062;2;3;Detached;02.maj;
415000;1.5 Story;1954;62;60062;2;3;Detached;3;
415000;1 Story;1956;62;60062;2;3;Attached;1;
415000;2 Stories;1965;62;60062;2;3;Attached;2;
415000;1 Story;1977;62;60062;2;2;Attached;2;
415000;2 Stories;1931;62;60062;1;3;Detached;2;
417500;1 Story;1964;62;60062;2;3;Attached;2;
418000;1 Story;1958;62;60062;3;3;Attached;1;
418000;Split Level;UNK;62;60062;2;3;Attached;02.maj;
420000;2 Stories;1989;62;60062;2;3;Attached;2;
420000;2 Stories;1967;62;60062;2;5;Detached;2;
420000;Split Level w/ Sub;1968;62;60062;2;3;Attached;2;
420450;1 Story;1955;62;60062;2;3;Attached;2;
425000;Split Level;1957;62;60062;2;3;Attached;2;
425000;1 Story;1975;62;60062;3;3;Attached;2;
425000;1 Story;1979;62;60062;3;3;Detached;02.maj;
425000;1 Story;1956;62;60062;2;3;Attached;1;
425000;2 Stories;1952;62;60062;3;4;Attached;2;
425000;1 Story;1955;62;60062;1;3;Attached;01.maj;
425000;1 Story;1977;62;60062;2;2;Attached;2;
425000;2 Stories;1970;62;60062;2;4;Attached;2;
425500;2 Stories;1968;62;60062;2;4;Attached;02.maj;4
427500;Split Level w/ Sub;1968;62;60062;2;3;Detached;2;
429000;Split Level;1966;62;60062;2;3;Attached;2;
430000;1 Story;1963;62;60062;2;3;Attached;2;
430000;1 Story;1979;62;60062;2;3;Attached;2;
430000;2 Stories;1922;62;60062;1;3;Detached;2;
434009;2 Stories;1956;62;60062;2;5;Attached;01.maj;
435000;2 Stories;1965;62;60062;2;4;Attached;2;
435000;1 Story;1971;62;60062;2;3;Attached;02.maj;
435000;1 Story;1976;62;60062;2;2;Attached;2;
435000;Split Level;1954;62;60062;2;3;Attached;02.maj;
435000;1 Story;1951;62;60062;2;3;Attached;1;
435000;Split Level;1965;62;60062;3;5;Attached;2;10
435000;1.5 Story;1956;62;60062;2;4;Attached;1;
435000;2 Stories;1977;62;60062;2;4;Attached;2;
435000;1 Story;1955;62;60062;2;3;Attached;2;
437000;2 Stories;1979;62;60062;2;4;Attached;2;
437000;2 Stories;1948;62;60062;2;3;Attached;1;
437000;Split Level;1970;62;60062;2;3;Attached;2;
437500;2 Stories;1957;62;60062;3;5;Attached;2;
437500;2 Stories;1952;62;60062;2;4;Detached;2;2
437500;1 Story;1963;62;60062;2;3;Attached;1;
439900;1.5 Story;1968;62;60062;2;3;Attached;02.sty;
440000;Split Level w/ Sub;1958;62;60062;2;4;Attached;2;
440000;2 Stories;UNK;62;60062;2;3;Detached;02.maj;
440000;2 Stories;1969;62;60062;2;4;Attached;2;
440000;Split Level w/ Sub;1965;62;60062;3;5;Attached;2;
440500;1 Story;1956;62;60062;3;3;;;3
442000;1 Story;1957;62;60062;3;3;Attached;1;
443000;Split Level;1960;62;60062;3;4;Attached;2;
445000;Split Level;1959;62;60062;2;3;Attached;2;
445000;1 Story;1949;62;60062;1;3;Detached;01.sty;
445000;1 Story;1948;62;60062;2;4;Detached;2;
445000;Split Level w/ Sub;1966;62;60062;2;3;Attached;1;
445000;1 Story;1977;62;60062;2;2;Attached;2;
445000;1 Story;1977;62;60062;2;2;Attached;2;
445000;Split Level w/ Sub;1959;62;60062;2;3;Attached;2;
445000;Raised Ranch;1977;62;60062;3;3;Attached;2;
445000;2 Stories;1978;62;60062;2;4;Attached;2;
446250;2 Stories;1981;62;60062;2;4;Attached;2;
447500;2 Stories;1977;62;60062;2;3;Attached;2;
448000;1 Story;1980;62;60062;3;2;Attached;02.maj;
448000;1 Story;1983;62;60062;2;3;Attached;2;
449000;2 Stories;1950;62;60062;2;4;Detached;2;
449500;2 Stories;1980;62;60062;2;4;Attached;2;
450000;1 Story;1961;62;60062;3;5;Attached;2;
450000;Split Level;1965;62;60062;2;3;Attached;2;
450000;Split Level w/ Sub;1965;62;60062;2;3;Attached;2;
450000;2 Stories;1951;62;60062;3;5;Attached;1;
450000;1 Story;1960;62;60062;3;3;Attached;2;
450000;1 Story;1985;62;60062;2;3;Attached;2;
450000;2 Stories;1970;62;60062;2;4;Attached;2;
450000;2 Stories;1969;62;60062;2;4;Attached;2;
451400;2 Stories;1965;62;60062;2;4;Attached;6;
452000;2 Stories;1971;62;60062;2;4;Attached;2;
452500;Split Level w/ Sub;1961;62;60062;2;4;Attached;2;
452500;1 Story;1960;62;60062;2;3;Attached;2;
453500;Split Level;1955;62;60062;2;4;Attached;1;
455000;1 Story;1950;62;60062;2;3;Attached;2;
455000;2 Stories;1953;62;60062;2;4;Attached;2;
455000;2 Stories;UNK;62;60062;3;4;Detached;2;
455000;1 Story;1947;62;60062;2;3;Detached;2;
455000;1 Story;1983;62;60062;2;3;Attached;2;
456500;2 Stories;1970;62;60062;2;4;Attached;2;
457000;2 Stories;1979;62;60062;2;4;Attached;2;
457000;Split Level;1961;62;60062;2;3;Attached;2;
457500;2 Stories;1943;62;60062;2;4;Attached;02.maj;
457700;2 Stories;1969;62;60062;2;4;Attached;2;
459000;Split Level;1966;62;60062;2;4;Attached;2;
460000;2 Stories;1976;62;60062;2;4;Attached;2;
460000;1 Story;1956;62;60062;2;4;Attached;2;
460000;2 Stories;1957;62;60062;2;4;Attached;2;
460000;2 Stories;UNK;62;60062;3;3;Attached;2;
460000;2 Stories;1973;62;60062;3;4;Attached;2;
461350;2 Stories;1969;62;60062;3;4;Attached;2;
462000;2 Stories;1978;62;60062;2;4;Attached;2;
462500;2 Stories;1984;62;60062;3;4;Attached;02.maj;
463000;1.5 Story;1967;62;60062;2;4;Attached;02.maj;
464550;2 Stories;1965;62;60062;2;6;Attached;2;
465000;2 Stories;1982;62;60062;2;5;Attached;2;
465000;2 Stories;1980;62;60062;2;4;Attached;2;
465000;Split Level;UNK;62;60062;2;3;Attached;2;
465000;2 Stories;UNK;62;60062;2;5;Attached;2;
465000;1 Story;1970;62;60062;3;4;Attached;2;
465000;1 Story;1968;62;60062;3;3;Attached;2;
465000;Split Level;1965;62;60062;2;4;Attached;2;
465880;1 Story;1980;62;60062;2;2;Attached;2;
466500;Split Level;1978;62;60062;2;3;Attached;02.maj;
466750;1 Story;1970;62;60062;2;4;Attached;2;
469000;2 Stories;1971;62;60062;2;4;Attached;2;
469900;1 Story;1960;62;60062;1;3;Attached;1;
469980;2 Stories;1980;62;60062;2;4;Attached;2;
470000;Split Level w/ Sub;1967;62;60062;2;4;Attached;2;
470000;1 Story;1954;62;60062;2;3;Attached;2;
470000;2 Stories;1944;62;60062;1;3;Attached;1;
472000;2 Stories;UNK;62;60062;3;3;Attached;2;
474000;2 Stories;1970;62;60062;3;4;Attached;02.maj;
475000;Split Level;1955;62;60062;2;4;Attached;2;
475000;1 Story;1953;62;60062;2;3;;;4
475000;Split Level;1957;62;60062;2;4;Attached;2;
475000;2 Stories;1968;62;60062;2;4;Attached;2;
475000;2 Stories;1971;62;60062;2;4;Attached;2;
475000;2 Stories;1969;62;60062;2;4;Attached;2;
475000;2 Stories;UNK;62;60062;2;4;Detached;3;
475000;2 Stories;1968;62;60062;3;3;Attached;04.maj;
476000;2 Stories;1982;62;60062;2;4;Attached;2;
477000;2 Stories;1966;62;60062;2;4;Attached;2;2
478000;1 Story;1958;62;60062;2;3;Attached;02.maj;
478000;1.5 Story;1963;62;60062;2;4;Attached;2;
479000;1 Story;1977;62;60062;2;2;Attached;2;
480000;1 Story;1955;62;60062;2;3;Detached;2;
480000;Split Level;1961;62;60062;2;4;Attached;2;
480000;1 Story;1964;62;60062;2;3;Attached;2;
480000;2 Stories;1972;62;60062;2;4;Attached;02.maj;
481000;2 Stories;1972;62;60062;2;5;Attached;2;
482000;1 Story;1949;62;60062;2;3;Attached;1;
485000;Split Level;1956;62;60062;2;3;Detached;1;
485000;2 Stories;1972;62;60062;2;4;Attached;2;
485000;2 Stories;1965;62;60062;2;4;Attached;2;
485000;Split Level w/ Sub;1956;62;60062;1;3;Attached;2;
485000;1 Story;1977;62;60062;2;2;Attached;2;
487500;2 Stories;1962;62;60062;2;4;Attached;2;
488000;1 Story;1984;62;60062;2;3;Attached;2;
490000;2 Stories;1960;62;60062;2;5;Attached;2;
490000;2 Stories;1968;62;60062;2;4;Attached;02.maj;
490000;1 Story;1961;62;60062;2;3;Attached;1;
490000;2 Stories;1968;62;60062;2;4;Attached;2;
495000;1 Story;1970;62;60062;2;4;Attached;2;
495000;1 Story;1962;62;60062;2;3;Attached;1;
496000;Split Level w/ Sub;1970;62;60062;2;4;Attached;02.maj;
498000;Split Level w/ Sub;1955;62;60062;3;3;Attached;2;
499000;1.5 Story;1971;62;60062;2;4;Attached;2;
499000;Split Level w/ Sub;1954;62;60062;2;4;Attached;1;
499850;2 Stories;1981;62;60062;2;4;Attached;2;
499900;2 Stories;1970;62;60062;2;4;Attached;02.maj;
499900;2 Stories;1956;62;60062;2;4;Attached;1;
500000;2 Stories;1969;62;60062;2;4;Attached;2;
500000;Split Level;1962;62;60062;3;4;Attached;2;
500000;2 Stories;1967;62;60062;2;4;Attached;2;
500000;1 Story;1968;62;60062;2;4;Attached;02.maj;
501000;Split Level w/ Sub;1980;62;60062;2;4;Attached;2;
503000;Split Level;1965;62;60062;3;4;Attached;2;
505000;2 Stories;1961;62;60062;2;5;Detached;02.maj;
505000;Split Level w/ Sub;1955;62;60062;2;4;Attached;1;
509000;2 Stories;1973;62;60062;2;4;Attached;1;
509000;2 Stories;1969;62;60062;2;4;Attached;2;
510000;Split Level;1962;62;60062;3;4;Attached;2;
510000;Split Level w/ Sub;1971;62;60062;2;4;Attached;2;
510000;2 Stories;1968;62;60062;2;4;Attached;2;
510000;2 Stories;1969;62;60062;2;4;Attached;2;
510000;2 Stories;1970;62;60062;2;4;Attached;2;
510000;2 Stories;1970;62;60062;2;4;Attached;02.maj;
515000;1 Story;1957;62;60062;2;3;Attached;2;
515000;2 Stories;1970;62;60062;2;4;Attached;2;
515000;Split Level w/ Sub;1968;62;60062;2;4;Attached;2;
515000;2 Stories;1978;62;60062;3;4;Attached;2;
515000;2 Stories;1984;62;60062;2;4;Attached;02.maj;
515100;2 Stories;1970;62;60062;3;5;Attached;2;
517000;2 Stories;1925;62;60062;3;5;Detached;2;
517500;2 Stories;1985;62;60062;2;5;Attached;2;
518000;2 Stories;1976;62;60062;2;4;Attached;2;
520000;Split Level w/ Sub;1957;62;60062;3;4;Attached;2;
520000;1.5 Story;1967;62;60062;2;4;Attached;02.maj;
520000;Split Level w/ Sub;1967;62;60062;2;4;Attached;2;
520000;2 Stories;1964;62;60062;2;4;Attached;2;
520000;1 Story;1964;62;60062;2;3;Attached;2;
520000;1 Story;1983;62;60062;3;3;Attached;2;
520000;2 Stories;1968;62;60062;3;4;Attached;2;
520000;2 Stories;1968;62;60062;2;4;Attached;2;
520000;1 Story;UNK;62;60062;2;3;Attached;2;
520000;2 Stories;1965;62;60062;2;4;Attached;2;
520000;3 Stories;1968;62;60062;3;5;Attached;02.maj;
522500;Split Level;1969;62;60062;2;4;Attached;02.maj;
523000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
525000;2 Stories;1971;62;60062;2;4;Attached;2;
525000;2 Stories;1970;62;60062;2;4;Attached;2;
525000;2 Stories;1949;62;60062;1;3;Attached;1;
525000;2 Stories;1942;62;60062;2;4;Attached;1;
525000;1 Story;1990;62;60062;2;3;Attached;2;
525000;Split Level;1953;62;60062;3;3;Attached;2;
525000;2 Stories;1939;62;60062;3;5;Attached;2;
525000;2 Stories;1965;62;60062;2;4;Attached;2;
525000;2 Stories;1942;62;60062;3;4;Attached;02.maj;
527000;2 Stories;1970;62;60062;2;4;Attached;2;
527500;2 Stories;1949;62;60062;2;4;Attached;02.maj;
527500;Split Level;1962;62;60062;4;5;Attached;2;
527500;2 Stories;1985;62;60062;2;3;Attached;2;
528000;2 Stories;1965;62;60062;2;4;Attached;2;
529000;1 Story;1969;62;60062;2;4;Attached;02.maj;
529900;1 Story;1976;62;60062;2;2;Attached;2;
530000;1 Story;1981;62;60062;2;2;Attached;2;
530000;1.5 Story;1981;62;60062;2;2;Attached;2;
530000;2 Stories;1963;62;60062;2;5;Attached;2;
530000;2 Stories;1964;62;60062;2;3;Attached;2;
530000;1 Story;1977;62;60062;3;4;Attached;2;
530000;Split Level w/ Sub;1955;62;60062;2;4;Attached;2;
531000;2 Stories;1985;62;60062;5;5;Attached;2;
532000;2 Stories;1977;62;60062;2;4;Attached;2;
532000;1 Story;UNK;62;60062;2;4;Attached;1;
532500;2 Stories;1968;62;60062;2;4;Attached;2;
533000;2 Stories;1978;62;60062;3;4;Attached;2;
533000;1 Story;1962;62;60062;2;3;Attached;2;
535000;2 Stories;1969;62;60062;3;4;Attached;2;
535000;2 Stories;1973;62;60062;2;4;Attached;2;
535000;2 Stories;1979;62;60062;2;4;Attached;2;
535000;2 Stories;1931;62;60062;3;4;Detached;2;
535000;1 Story;1960;62;60062;2;3;Attached;02.maj;
535000;2 Stories;1971;62;60062;3;5;Attached;02.maj;
536000;2 Stories;1970;62;60062;2;5;Attached;2;
540000;2 Stories;1977;62;60062;2;4;Attached;2;
540000;1 Story;UNK;62;60062;2;2;Attached;2;
540000;1 Story;1958;62;60062;3;3;Attached;2;
540000;1 Story;1970;62;60062;2;4;Attached;02.maj;
540000;1.5 Story;1981;62;60062;3;2;Attached;2;
540000;2 Stories;1970;62;60062;2;4;Attached;2;
542500;2 Stories;1985;62;60062;3;4;Attached;2;
